date,year,month,day,7321002
01-11-2013,2013,11,1,117.028
01-12-2013,2013,12,1,152.571
01-01-2014,2014,1,1,154.443
01-02-2014,2014,2,1,115.528
01-03-2014,2014,3,1,100.482
01-04-2014,2014,4,1,64.291
01-05-2014,2014,5,1,34.88
01-06-2014,2014,6,1,22.867
01-07-2014,2014,7,1,26.351
01-08-2014,2014,8,1,42.497
01-09-2014,2014,9,1,52.077
01-10-2014,2014,10,1,92.33
01-11-2014,2014,11,1,106.868
01-12-2014,2014,12,1,129.468
01-01-2015,2015,1,1,159.72
01-02-2015,2015,2,1,124.07
01-03-2015,2015,3,1,116.523
01-04-2015,2015,4,1,72.944
01-05-2015,2015,5,1,41.597
01-06-2015,2015,6,1,26.132
01-07-2015,2015,7,1,26.121
01-08-2015,2015,8,1,36.611
01-09-2015,2015,9,1,53.142
01-10-2015,2015,10,1,75.541
01-11-2015,2015,11,1,99.018
01-12-2015,2015,12,1,135.447
01-01-2016,2016,1,1,145.288
01-02-2016,2016,2,1,130.438
01-03-2016,2016,3,1,114.718
01-04-2016,2016,4,1,51.448
01-05-2016,2016,5,1,36.396
01-06-2016,2016,6,1,27.16
01-07-2016,2016,7,1,27.585
01-08-2016,2016,8,1,42.813
01-09-2016,2016,9,1,70.361
01-10-2016,2016,10,1,89.069
01-11-2016,2016,11,1,125.325
01-12-2016,2016,12,1,141.524
01-01-2017,2017,1,1,168.494
01-02-2017,2017,2,1,121.128
01-03-2017,2017,3,1,101.275
01-04-2017,2017,4,1,61.355
01-05-2017,2017,5,1,35.377
01-06-2017,2017,6,1,24.029
01-07-2017,2017,7,1,28.1
01-08-2017,2017,8,1,34.836
01-09-2017,2017,9,1,58.806
01-10-2017,2017,10,1,80.232
01-11-2017,2017,11,1,106.613
01-12-2017,2017,12,1,143.218
01-01-2018,2018,1,1,149.514
01-02-2018,2018,2,1,126.143
01-03-2018,2018,3,1,104.699
01-04-2018,2018,4,1,65.374
01-05-2018,2018,5,1,39.204
01-06-2018,2018,6,1,22.946
01-07-2018,2018,7,1,26.742
01-08-2018,2018,8,1,41.676
01-09-2018,2018,9,1,58.49
01-10-2018,2018,10,1,81.541
01-11-2018,2018,11,1,107.603
01-12-2018,2018,12,1,136.9
01-01-2019,2019,1,1,150.341
01-02-2019,2019,2,1,126.48
01-03-2019,2019,3,1,106.547
01-04-2019,2019,4,1,72.722
01-05-2019,2019,5,1,37.848
01-06-2019,2019,6,1,22.798
01-07-2019,2019,7,1,26.934
01-08-2019,2019,8,1,41.228
01-09-2019,2019,9,1,60.007
01-10-2019,2019,10,1,81.465
01-11-2019,2019,11,1,127.619
01-12-2019,2019,12,1,149.432
