date,year,month,day,7321002
01-10-2005,2005,10,1,32.15107606
01-11-2005,2005,11,1,76.33906867
01-12-2005,2005,12,1,50.63529923
01-01-2006,2006,1,1,21.80052565
01-02-2006,2006,2,1,20.19383971
01-03-2006,2006,3,1,1.251154131
01-04-2006,2006,4,1,97.33522876
01-05-2006,2006,5,1,236.4769133
01-06-2006,2006,6,1,546.4800853
01-07-2006,2006,7,1,528.3454874
01-08-2006,2006,8,1,317.040688
01-09-2006,2006,9,1,132.1756452
01-10-2006,2006,10,1,171.9293507
01-11-2006,2006,11,1,7.601121178
01-12-2006,2006,12,1,19.76519565
01-01-2007,2007,1,1,3.886482802
01-02-2007,2007,2,1,56.13517403
01-03-2007,2007,3,1,39.77433516
01-04-2007,2007,4,1,35.60725048
01-05-2007,2007,5,1,44.04122392
01-06-2007,2007,6,1,217.4072681
01-07-2007,2007,7,1,315.1314801
01-08-2007,2007,8,1,161.6292226
01-09-2007,2007,9,1,42.84733069
01-10-2007,2007,10,1,25.70819522
01-11-2007,2007,11,1,15.44258371
01-12-2007,2007,12,1,15.6766758
01-01-2008,2008,1,1,10.64303934
01-02-2008,2008,2,1,22.65019669
01-03-2008,2008,3,1,10.08969578
01-04-2008,2008,4,1,109.4768235
01-05-2008,2008,5,1,689.8975685
01-06-2008,2008,6,1,212.3102614
01-07-2008,2008,7,1,242.050761
01-08-2008,2008,8,1,313.9283492
01-09-2008,2008,9,1,61.57614343
01-10-2008,2008,10,1,16.59454523
01-11-2008,2008,11,1,1.40142247
01-12-2008,2008,12,1,10.79088069
01-01-2009,2009,1,1,1.309950633
01-02-2009,2009,2,1,17.28996433
01-03-2009,2009,3,1,9.22E-05
01-04-2009,2009,4,1,22.2056989
01-05-2009,2009,5,1,249.4779742
01-06-2009,2009,6,1,342.633031
01-07-2009,2009,7,1,240.9913954
01-08-2009,2009,8,1,301.2550103
01-09-2009,2009,9,1,180.9010121
01-10-2009,2009,10,1,141.0520252
01-11-2009,2009,11,1,70.07357856
01-12-2009,2009,12,1,4.317524298
01-01-2010,2010,1,1,9.930090846
01-02-2010,2010,2,1,11.42073052
01-03-2010,2010,3,1,0
01-04-2010,2010,4,1,14.09274185
01-05-2010,2010,5,1,95.18626862
01-06-2010,2010,6,1,326.3609004
01-07-2010,2010,7,1,195.8391275
01-08-2010,2010,8,1,155.5705837
01-09-2010,2010,9,1,9.755162589
01-10-2010,2010,10,1,57.32622924
01-11-2010,2010,11,1,43.23072085
01-12-2010,2010,12,1,55.28101663
01-01-2011,2011,1,1,39.10376554
01-02-2011,2011,2,1,28.4552905
01-03-2011,2011,3,1,47.5929326
01-04-2011,2011,4,1,138.163393
01-05-2011,2011,5,1,51.79473073
01-06-2011,2011,6,1,235.0805723
01-07-2011,2011,7,1,196.9735952
01-08-2011,2011,8,1,417.140722
01-09-2011,2011,9,1,67.10206372
01-10-2011,2011,10,1,19.76728125
01-11-2011,2011,11,1,46.40940098
01-12-2011,2011,12,1,10.66083598
01-01-2012,2012,1,1,8.323159884
01-02-2012,2012,2,1,57.94584237
01-03-2012,2012,3,1,2.095088799
