date,year,month,day,7320003
01-12-2003,2003,12,1,5.819973819
01-01-2004,2004,1,1,8.970296448
01-02-2004,2004,2,1,8.220996359
01-03-2004,2004,3,1,7.044019452
01-04-2004,2004,4,1,2.611916995
01-05-2004,2004,5,1,0.156020815
01-06-2004,2004,6,1,-0.559883274
01-07-2004,2004,7,1,-1.833990851
01-08-2004,2004,8,1,-3.072517374
01-09-2004,2004,9,1,-0.308626254
01-10-2004,2004,10,1,1.248748037
01-11-2004,2004,11,1,3.81953064
01-12-2004,2004,12,1,7.0843352
01-01-2005,2005,1,1,7.394355881
01-02-2005,2005,2,1,8.878273154
01-03-2005,2005,3,1,6.300759319
01-04-2005,2005,4,1,2.022934041
01-05-2005,2005,5,1,-1.169739919
01-06-2005,2005,6,1,-0.366475357
01-07-2005,2005,7,1,-1.986221843
01-08-2005,2005,8,1,-1.584392802
01-09-2005,2005,9,1,-2.150955142
01-10-2005,2005,10,1,0.957817454
01-11-2005,2005,11,1,4.73453064
01-12-2005,2005,12,1,6.863588084
01-01-2006,2006,1,1,8.755184874
01-02-2006,2006,2,1,9.228259586
01-03-2006,2006,3,1,5.287322335
01-04-2006,2006,4,1,3.127813104
01-05-2006,2006,5,1,1.500552848
01-06-2006,2006,6,1,0.204831115
01-07-2006,2006,7,1,-1.228056266
01-08-2006,2006,8,1,-2.395376697
01-09-2006,2006,9,1,-1.192114576
01-10-2006,2006,10,1,1.428404642
01-11-2006,2006,11,1,4.253670706
01-12-2006,2006,12,1,6.318294435
01-01-2007,2007,1,1,8.800828242
01-02-2007,2007,2,1,7.056358997
01-03-2007,2007,3,1,6.622430877
01-04-2007,2007,4,1,2.813817609
01-05-2007,2007,5,1,-0.599334298
01-06-2007,2007,6,1,-4.025929655
01-07-2007,2007,7,1,-4.174621498
01-08-2007,2007,8,1,-5.891507352
01-09-2007,2007,9,1,-1.762343268
01-10-2007,2007,10,1,1.038538454
01-11-2007,2007,11,1,3.640134675
01-12-2007,2007,12,1,6.812681603
01-01-2008,2008,1,1,8.530320148
01-02-2008,2008,2,1,8.869841959
01-03-2008,2008,3,1,6.64516911
01-04-2008,2008,4,1,2.136487389
01-05-2008,2008,5,1,-0.660195304
01-06-2008,2008,6,1,-2.535087038
01-07-2008,2008,7,1,-2.039717582
01-08-2008,2008,8,1,-3.988353275
01-09-2008,2008,9,1,-1.111579469
01-10-2008,2008,10,1,0.987565108
01-11-2008,2008,11,1,5.68135651
01-12-2008,2008,12,1,7.73692851
01-01-2009,2009,1,1,8.712567329
01-02-2009,2009,2,1,8.122798711
01-03-2009,2009,3,1,7.491419239
01-04-2009,2009,4,1,5.343409527
01-05-2009,2009,5,1,1.714197936
01-06-2009,2009,6,1,-0.978381348
01-07-2009,2009,7,1,-3.590768996
01-08-2009,2009,8,1,-2.359312082
01-09-2009,2009,9,1,-2.935452298
01-10-2009,2009,10,1,1.207364434
01-11-2009,2009,11,1,2.580911478
01-12-2009,2009,12,1,5.77121629
01-01-2010,2010,1,1,8.647673845
01-02-2010,2010,2,1,7.617253396
01-03-2010,2010,3,1,7.130468265
01-04-2010,2010,4,1,2.514773044
01-05-2010,2010,5,1,-0.190675288
01-06-2010,2010,6,1,-1.764505958
01-07-2010,2010,7,1,-5.705134288
01-08-2010,2010,8,1,-3.695308886
01-09-2010,2010,9,1,-1.798260276
01-10-2010,2010,10,1,1.086036427
01-11-2010,2010,11,1,3.842266184
01-12-2010,2010,12,1,5.634010345
01-01-2011,2011,1,1,8.087312835
01-02-2011,2011,2,1,8.543743082
01-03-2011,2011,3,1,5.995141642
01-04-2011,2011,4,1,2.399707373
01-05-2011,2011,5,1,0.607956184
01-06-2011,2011,6,1,-2.501980851
01-07-2011,2011,7,1,-4.511458656
01-08-2011,2011,8,1,-3.692157931
01-09-2011,2011,9,1,-0.86076189
01-10-2011,2011,10,1,0.985903665
01-11-2011,2011,11,1,4.145657716
01-12-2011,2011,12,1,8.204698897
01-01-2012,2012,1,1,9.178255345
01-02-2012,2012,2,1,8.451523662
01-03-2012,2012,3,1,7.7347204
01-04-2012,2012,4,1,3.420105767
01-05-2012,2012,5,1,1.634173521
01-06-2012,2012,6,1,0.286890631
01-07-2012,2012,7,1,-3.152560394
01-08-2012,2012,8,1,-3.052728365
01-09-2012,2012,9,1,0.864004583
01-10-2012,2012,10,1,0.984639047
01-11-2012,2012,11,1,4.4270234
01-12-2012,2012,12,1,5.483431434
01-01-2013,2013,1,1,10.28370912
01-02-2013,2013,2,1,8.689212061
01-03-2013,2013,3,1,5.598356113
01-04-2013,2013,4,1,3.336183807
01-05-2013,2013,5,1,-0.333320204
01-06-2013,2013,6,1,-1.480343531
01-07-2013,2013,7,1,-2.126853146
01-08-2013,2013,8,1,-3.474885013
01-09-2013,2013,9,1,-2.234803886
01-10-2013,2013,10,1,1.552639173
01-11-2013,2013,11,1,3.79818391
01-12-2013,2013,12,1,8.057650474
01-01-2014,2014,1,1,8.855703071
01-02-2014,2014,2,1,6.794322739
01-03-2014,2014,3,1,5.65665629
01-04-2014,2014,4,1,2.411563931
01-05-2014,2014,5,1,0.391915204
01-06-2014,2014,6,1,-1.843241549
01-07-2014,2014,7,1,-2.754790029
01-08-2014,2014,8,1,-2.063057515
01-09-2014,2014,9,1,-0.876621517
01-10-2014,2014,10,1,2.693898842
01-11-2014,2014,11,1,3.370671937
01-12-2014,2014,12,1,5.53003013
01-01-2015,2015,1,1,8.781951655
01-02-2015,2015,2,1,8.180120864
01-03-2015,2015,3,1,7.743214577
01-04-2015,2015,4,1,3.908130901
01-05-2015,2015,5,1,0.519340786
01-06-2015,2015,6,1,-0.646584377
01-07-2015,2015,7,1,-2.143118754
01-08-2015,2015,8,1,-2.164830822
01-09-2015,2015,9,1,-1.092740529
01-10-2015,2015,10,1,0.077057666
01-11-2015,2015,11,1,3.11170815
01-12-2015,2015,12,1,6.129564135
01-01-2016,2016,1,1,9.095496106
01-02-2016,2016,2,1,8.752768083
01-03-2016,2016,3,1,7.478612594
01-04-2016,2016,4,1,2.695175346
01-05-2016,2016,5,1,0.989556877
01-06-2016,2016,6,1,-1.525143182
01-07-2016,2016,7,1,-2.310735717
01-08-2016,2016,8,1,-1.014834194
01-09-2016,2016,9,1,1.04715797
01-10-2016,2016,10,1,1.590639291
01-11-2016,2016,11,1,4.53596696
01-12-2016,2016,12,1,7.179353016
01-01-2017,2017,1,1,9.422436748
01-02-2017,2017,2,1,9.400189204
01-03-2017,2017,3,1,6.681556658
01-04-2017,2017,4,1,2.680029201
01-05-2017,2017,5,1,-0.226316674
01-06-2017,2017,6,1,-1.701325411
01-07-2017,2017,7,1,-2.471720183
01-08-2017,2017,8,1,-2.939495278
01-09-2017,2017,9,1,-0.705135485
01-10-2017,2017,10,1,0.90541433
01-11-2017,2017,11,1,4.042186537
01-12-2017,2017,12,1,6.967777961
01-01-2018,2018,1,1,8.687454335
01-02-2018,2018,2,1,9.1322498
01-03-2018,2018,3,1,5.84500226
01-04-2018,2018,4,1,4.254784263
01-05-2018,2018,5,1,0.989103366
01-06-2018,2018,6,1,-2.524506915
01-07-2018,2018,7,1,-2.713324267
01-08-2018,2018,8,1,-2.583470393
01-09-2018,2018,9,1,0.794629353
01-10-2018,2018,10,1,1.58716359
01-11-2018,2018,11,1,4.467349608
01-12-2018,2018,12,1,6.71850991
01-01-2019,2019,1,1,8.609246219
01-02-2019,2019,2,1,9.465915846
01-03-2019,2019,3,1,6.221393136
01-04-2019,2019,4,1,4.134873153
01-05-2019,2019,5,1,0.12806057
01-06-2019,2019,6,1,-1.964905291
01-07-2019,2019,7,1,-2.813816367
01-08-2019,2019,8,1,-1.63771178
01-09-2019,2019,9,1,-0.580205637
01-10-2019,2019,10,1,0.893972686
01-11-2019,2019,11,1,4.951971159
01-12-2019,2019,12,1,7.062544771
